track.name,name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
My Cup Runneth Over,Ed Ames,40BvPdq2rwYIoioUgjKHoK,0.344,0.365,7,-9.628,1,0.0279,0.801,0.000509,0.0712,0.359,100.79,audio_features,40BvPdq2rwYIoioUgjKHoK,spotify:track:40BvPdq2rwYIoioUgjKHoK,https://api.spotify.com/v1/tracks/40BvPdq2rwYIoioUgjKHoK,https://api.spotify.com/v1/audio-analysis/40BvPdq2rwYIoioUgjKHoK,164827,3
Wheels,The Jumping Jewels,5kiq70LZ37fRYlw8tyayJ2,0.812,0.307,2,-17.291,1,0.0825,0.751,0.825,0.137,0.923,117.277,audio_features,5kiq70LZ37fRYlw8tyayJ2,spotify:track:5kiq70LZ37fRYlw8tyayJ2,https://api.spotify.com/v1/tracks/5kiq70LZ37fRYlw8tyayJ2,https://api.spotify.com/v1/audio-analysis/5kiq70LZ37fRYlw8tyayJ2,125440,4
Keep On Trying,The Outsiders,6VSXC6SvYdypAhGbjAADZa,0.445,0.922,11,-2.943,0,0.0582,0.0954,0.0,0.0704,0.766,132.418,audio_features,6VSXC6SvYdypAhGbjAADZa,spotify:track:6VSXC6SvYdypAhGbjAADZa,https://api.spotify.com/v1/tracks/6VSXC6SvYdypAhGbjAADZa,https://api.spotify.com/v1/audio-analysis/6VSXC6SvYdypAhGbjAADZa,178147,4
Don't You Leave - Single Version,Tee-Set,1mZgWv0w9qHHOXVTSKj5aL,0.575,0.857,1,-8.466,0,0.0918,0.408,4.46e-05,0.274,0.831,135.945,audio_features,1mZgWv0w9qHHOXVTSKj5aL,spotify:track:1mZgWv0w9qHHOXVTSKj5aL,https://api.spotify.com/v1/tracks/1mZgWv0w9qHHOXVTSKj5aL,https://api.spotify.com/v1/audio-analysis/1mZgWv0w9qHHOXVTSKj5aL,193390,4
No Money For Roses,The Shoes,6S9q4joinxC3BOhLzzsUOM,0.22,0.383,7,-8.776,1,0.031,0.582,0.00146,0.256,0.343,176.303,audio_features,6S9q4joinxC3BOhLzzsUOM,spotify:track:6S9q4joinxC3BOhLzzsUOM,https://api.spotify.com/v1/tracks/6S9q4joinxC3BOhLzzsUOM,https://api.spotify.com/v1/audio-analysis/6S9q4joinxC3BOhLzzsUOM,224014,4
We Will Be There... After Tea,After Tea,6V2Vs2iWnZi5AHY5M3MHKN,0.355,0.581,2,-11.183,1,0.0325,0.19,7.08e-05,0.301,0.593,96.117,audio_features,6V2Vs2iWnZi5AHY5M3MHKN,spotify:track:6V2Vs2iWnZi5AHY5M3MHKN,https://api.spotify.com/v1/tracks/6V2Vs2iWnZi5AHY5M3MHKN,https://api.spotify.com/v1/audio-analysis/6V2Vs2iWnZi5AHY5M3MHKN,182960,3
Last Kiss,J. Frank Wilson,3QoZ1PcEnny49UBML8Hl9b,0.704,0.441,4,-11.07,1,0.0384,0.732,0.00219,0.104,0.794,134.568,audio_features,3QoZ1PcEnny49UBML8Hl9b,spotify:track:3QoZ1PcEnny49UBML8Hl9b,https://api.spotify.com/v1/tracks/3QoZ1PcEnny49UBML8Hl9b,https://api.spotify.com/v1/audio-analysis/3QoZ1PcEnny49UBML8Hl9b,143107,4
Cowboys to Girls,The Intruders,6n3WVi0pxFQuAjAQRPPryY,0.278,0.432,4,-9.181,1,0.0402,0.797,0.0,0.732,0.838,208.007,audio_features,6n3WVi0pxFQuAjAQRPPryY,spotify:track:6n3WVi0pxFQuAjAQRPPryY,https://api.spotify.com/v1/tracks/6n3WVi0pxFQuAjAQRPPryY,https://api.spotify.com/v1/audio-analysis/6n3WVi0pxFQuAjAQRPPryY,159080,4
Electric Avennue,The Harmony Group,10kYRZ5byZgBEcmmQizlzj,0.949,0.408,2,-14.377,1,0.2,0.409,0.000572,0.544,0.841,120.961,audio_features,10kYRZ5byZgBEcmmQizlzj,spotify:track:10kYRZ5byZgBEcmmQizlzj,https://api.spotify.com/v1/tracks/10kYRZ5byZgBEcmmQizlzj,https://api.spotify.com/v1/audio-analysis/10kYRZ5byZgBEcmmQizlzj,192147,4
All Together Now,The Beatles,4KELrBm2uoyn9tq6fZ5P98,0.606,0.413,11,-7.902,0,0.0622,0.116,0.0,0.352,0.889,96.245,audio_features,4KELrBm2uoyn9tq6fZ5P98,spotify:track:4KELrBm2uoyn9tq6fZ5P98,https://api.spotify.com/v1/tracks/4KELrBm2uoyn9tq6fZ5P98,https://api.spotify.com/v1/audio-analysis/4KELrBm2uoyn9tq6fZ5P98,130627,4
Mama Weer All Crazee Now,Slade,2Gp23sr178DBntGtqKnJez,0.422,0.955,7,-4.73,0,0.101,0.0113,0.0458,0.107,0.27,138.038,audio_features,2Gp23sr178DBntGtqKnJez,spotify:track:2Gp23sr178DBntGtqKnJez,https://api.spotify.com/v1/tracks/2Gp23sr178DBntGtqKnJez,https://api.spotify.com/v1/audio-analysis/2Gp23sr178DBntGtqKnJez,225000,4
Thanks,J.Vincent Edwards,2t713BqcFpSZqqZNVORSIr,0.5,0.853,2,-5.051,1,0.0314,0.0726,0.0,0.131,0.72,101.835,audio_features,2t713BqcFpSZqqZNVORSIr,spotify:track:2t713BqcFpSZqqZNVORSIr,https://api.spotify.com/v1/tracks/2t713BqcFpSZqqZNVORSIr,https://api.spotify.com/v1/audio-analysis/2t713BqcFpSZqqZNVORSIr,153747,4
True Story (Stereo Version),Twice As Much,6Q1vXJi8aIUumaS1s4TeHv,0.363,0.605,11,-10.781,1,0.0336,0.155,0.0,0.0664,0.658,118.845,audio_features,6Q1vXJi8aIUumaS1s4TeHv,spotify:track:6Q1vXJi8aIUumaS1s4TeHv,https://api.spotify.com/v1/tracks/6Q1vXJi8aIUumaS1s4TeHv,https://api.spotify.com/v1/audio-analysis/6Q1vXJi8aIUumaS1s4TeHv,158027,4
"One After 909 - Recorded At Abbey Road Studios, London",Paul McCartney,6kHjDLcuhflKPU74beHnsv,0.345,0.801,6,-11.08,0,0.0736,0.000801,0.0,0.682,0.583,173.579,audio_features,6kHjDLcuhflKPU74beHnsv,spotify:track:6kHjDLcuhflKPU74beHnsv,https://api.spotify.com/v1/tracks/6kHjDLcuhflKPU74beHnsv,https://api.spotify.com/v1/audio-analysis/6kHjDLcuhflKPU74beHnsv,173456,4
Life Is a Rock (But the Radio Rolled Me),Reunion,0QhrOgpF2BaqHOLoLypBku,0.722,0.814,7,-5.862,1,0.0443,0.406,0.0,0.146,0.509,112.302,audio_features,0QhrOgpF2BaqHOLoLypBku,spotify:track:0QhrOgpF2BaqHOLoLypBku,https://api.spotify.com/v1/tracks/0QhrOgpF2BaqHOLoLypBku,https://api.spotify.com/v1/audio-analysis/0QhrOgpF2BaqHOLoLypBku,206707,4
Look Wot You Dun,Slade,0nSJyhmf9IJXO9cKI1vyrr,0.425,0.764,2,-4.124,0,0.0403,0.46,7.12e-06,0.271,0.869,174.24,audio_features,0nSJyhmf9IJXO9cKI1vyrr,spotify:track:0nSJyhmf9IJXO9cKI1vyrr,https://api.spotify.com/v1/tracks/0nSJyhmf9IJXO9cKI1vyrr,https://api.spotify.com/v1/audio-analysis/0nSJyhmf9IJXO9cKI1vyrr,178093,4
Everybody Knows - 2019 - Remaster,The Dave Clark Five,5xH80PFXAGUdWcCWlWCbqp,0.481,0.523,3,-10.61,1,0.0267,0.0748,0.0,0.151,0.605,99.451,audio_features,5xH80PFXAGUdWcCWlWCbqp,spotify:track:5xH80PFXAGUdWcCWlWCbqp,https://api.spotify.com/v1/tracks/5xH80PFXAGUdWcCWlWCbqp,https://api.spotify.com/v1/audio-analysis/5xH80PFXAGUdWcCWlWCbqp,139847,4
I'd Rather Leave While I'm In Love,Rita Coolidge,0nK1BS4E6VB67JTRkOZT0p,0.46,0.567,8,-8.677,1,0.0331,0.0737,1.26e-06,0.114,0.224,131.594,audio_features,0nK1BS4E6VB67JTRkOZT0p,spotify:track:0nK1BS4E6VB67JTRkOZT0p,https://api.spotify.com/v1/tracks/0nK1BS4E6VB67JTRkOZT0p,https://api.spotify.com/v1/audio-analysis/0nK1BS4E6VB67JTRkOZT0p,205053,4
Auf Wiedersehn,Demis Roussos,0fw9aRAmyUyg7lfnuqE7HZ,0.359,0.575,9,-8.38,1,0.0347,0.13,0.0,0.248,0.467,122.482,audio_features,0fw9aRAmyUyg7lfnuqE7HZ,spotify:track:0fw9aRAmyUyg7lfnuqE7HZ,https://api.spotify.com/v1/tracks/0fw9aRAmyUyg7lfnuqE7HZ,https://api.spotify.com/v1/audio-analysis/0fw9aRAmyUyg7lfnuqE7HZ,212253,4
Lady Of the Dawn,Mike Batt,1M1X6Kd5te56FtKTNajLZ3,0.387,0.243,6,-14.006,1,0.0282,0.782,0.00672,0.144,0.184,96.978,audio_features,1M1X6Kd5te56FtKTNajLZ3,spotify:track:1M1X6Kd5te56FtKTNajLZ3,https://api.spotify.com/v1/tracks/1M1X6Kd5te56FtKTNajLZ3,https://api.spotify.com/v1/audio-analysis/1M1X6Kd5te56FtKTNajLZ3,245453,4
Such a Cad (Remastered),Les Baroques,3CEEDSjFdR4VtIAMDmU9Qi,0.428,0.884,2,-7.911,1,0.0646,0.0693,0.0,0.122,0.72,150.237,audio_features,3CEEDSjFdR4VtIAMDmU9Qi,spotify:track:3CEEDSjFdR4VtIAMDmU9Qi,https://api.spotify.com/v1/tracks/3CEEDSjFdR4VtIAMDmU9Qi,https://api.spotify.com/v1/audio-analysis/3CEEDSjFdR4VtIAMDmU9Qi,154573,4
Ragtime Piano Joe,Peter Straker,5l5nHMRehBhnNTW9YtvT10,0.487,0.468,3,-9.236,1,0.172,0.673,1.02e-05,0.0834,0.507,92.008,audio_features,5l5nHMRehBhnNTW9YtvT10,spotify:track:5l5nHMRehBhnNTW9YtvT10,https://api.spotify.com/v1/tracks/5l5nHMRehBhnNTW9YtvT10,https://api.spotify.com/v1/audio-analysis/5l5nHMRehBhnNTW9YtvT10,224307,4
I Feel the Earth Move,Carole King,1BWsOxeMx83OrKGCV4gxly,0.711,0.576,7,-8.784,0,0.0305,0.648,0.00226,0.0528,0.644,120.117,audio_features,1BWsOxeMx83OrKGCV4gxly,spotify:track:1BWsOxeMx83OrKGCV4gxly,https://api.spotify.com/v1/tracks/1BWsOxeMx83OrKGCV4gxly,https://api.spotify.com/v1/audio-analysis/1BWsOxeMx83OrKGCV4gxly,178560,4
Long Haired Lover From Liverpool,Jimmy Osmond,3W3YFrguAWe4dHpC3uKHel,0.763,0.674,11,-5.842,1,0.0365,0.338,2.02e-06,0.0952,0.939,131.338,audio_features,3W3YFrguAWe4dHpC3uKHel,spotify:track:3W3YFrguAWe4dHpC3uKHel,https://api.spotify.com/v1/tracks/3W3YFrguAWe4dHpC3uKHel,https://api.spotify.com/v1/audio-analysis/3W3YFrguAWe4dHpC3uKHel,132533,4
I Go to Pieces,Peter And Gordon,2yi1HjKqErtxTjK2v5TtjW,0.579,0.618,4,-8.237,1,0.0275,0.624,1.29e-05,0.412,0.897,112.07,audio_features,2yi1HjKqErtxTjK2v5TtjW,spotify:track:2yi1HjKqErtxTjK2v5TtjW,https://api.spotify.com/v1/tracks/2yi1HjKqErtxTjK2v5TtjW,https://api.spotify.com/v1/audio-analysis/2yi1HjKqErtxTjK2v5TtjW,145267,4
Get Away - live,Georgie Fame & The Blue Flames,0ncVdfMgdTdSirbhICZdYE,0.838,0.587,11,-9.007,1,0.0431,0.206,0.0035,0.113,0.924,96.635,audio_features,0ncVdfMgdTdSirbhICZdYE,spotify:track:0ncVdfMgdTdSirbhICZdYE,https://api.spotify.com/v1/tracks/0ncVdfMgdTdSirbhICZdYE,https://api.spotify.com/v1/audio-analysis/0ncVdfMgdTdSirbhICZdYE,150192,4
Looking Through the Eyes of Love,The Partridge Family,2lTcFUDcDhdK0Vw1eSExjQ,0.51,0.475,5,-11.387,1,0.0424,0.551,0.0,0.08,0.575,115.873,audio_features,2lTcFUDcDhdK0Vw1eSExjQ,spotify:track:2lTcFUDcDhdK0Vw1eSExjQ,https://api.spotify.com/v1/tracks/2lTcFUDcDhdK0Vw1eSExjQ,https://api.spotify.com/v1/audio-analysis/2lTcFUDcDhdK0Vw1eSExjQ,186867,4
Where is the love - Live,New Timeless,0uOpEeojwMH1GqOLKjUBF1,0.678,0.822,2,-6.953,1,0.0456,0.0677,0.0,0.751,0.441,109.996,audio_features,0uOpEeojwMH1GqOLKjUBF1,spotify:track:0uOpEeojwMH1GqOLKjUBF1,https://api.spotify.com/v1/tracks/0uOpEeojwMH1GqOLKjUBF1,https://api.spotify.com/v1/audio-analysis/0uOpEeojwMH1GqOLKjUBF1,312160,4
Save Your Love,Renée & Renato,0KUMBsKhU0LDCYHtSiaRgA,0.5,0.44,0,-14.469,1,0.0375,0.225,0.0,0.153,0.792,119.235,audio_features,0KUMBsKhU0LDCYHtSiaRgA,spotify:track:0KUMBsKhU0LDCYHtSiaRgA,https://api.spotify.com/v1/tracks/0KUMBsKhU0LDCYHtSiaRgA,https://api.spotify.com/v1/audio-analysis/0KUMBsKhU0LDCYHtSiaRgA,191013,3
She Came In Through The Bathroom Window - Remastered 2009,The Beatles,2jtUGFsqanQ82zqDlhiKIp,0.53,0.72,2,-8.793,1,0.0338,0.00376,3.38e-05,0.314,0.69,80.652,audio_features,2jtUGFsqanQ82zqDlhiKIp,spotify:track:2jtUGFsqanQ82zqDlhiKIp,https://api.spotify.com/v1/tracks/2jtUGFsqanQ82zqDlhiKIp,https://api.spotify.com/v1/audio-analysis/2jtUGFsqanQ82zqDlhiKIp,118627,4
Sweet Nothin's,Brenda Lee,4ZiDhG5Ift5I6reAEOBBec,0.778,0.413,5,-10.551,1,0.0514,0.642,0.00104,0.148,0.961,125.235,audio_features,4ZiDhG5Ift5I6reAEOBBec,spotify:track:4ZiDhG5Ift5I6reAEOBBec,https://api.spotify.com/v1/tracks/4ZiDhG5Ift5I6reAEOBBec,https://api.spotify.com/v1/audio-analysis/4ZiDhG5Ift5I6reAEOBBec,144600,4
Wonderland By Night (Wunderland bei Nacht),Bert Kaempfert,1xDkYGbHn8BSLVRGFrYeuq,0.368,0.27,4,-8.344,1,0.0272,0.905,0.863,0.234,0.232,70.391,audio_features,1xDkYGbHn8BSLVRGFrYeuq,spotify:track:1xDkYGbHn8BSLVRGFrYeuq,https://api.spotify.com/v1/tracks/1xDkYGbHn8BSLVRGFrYeuq,https://api.spotify.com/v1/audio-analysis/1xDkYGbHn8BSLVRGFrYeuq,193107,4
The Lord's Prayer,Sister Janet Mead,5f3LADXQKOffSBeeQ6HyT4,0.651,0.557,4,-8.33,0,0.0289,0.11,0.0,0.522,0.712,123.799,audio_features,5f3LADXQKOffSBeeQ6HyT4,spotify:track:5f3LADXQKOffSBeeQ6HyT4,https://api.spotify.com/v1/tracks/5f3LADXQKOffSBeeQ6HyT4,https://api.spotify.com/v1/audio-analysis/5f3LADXQKOffSBeeQ6HyT4,179534,4
Over and Over - 2019 - Remaster,The Dave Clark Five,5pZmKhBISjmTWzjsp1uMR0,0.542,0.862,5,-8.361,1,0.0667,0.245,1.69e-06,0.13,0.9,149.545,audio_features,5pZmKhBISjmTWzjsp1uMR0,spotify:track:5pZmKhBISjmTWzjsp1uMR0,https://api.spotify.com/v1/tracks/5pZmKhBISjmTWzjsp1uMR0,https://api.spotify.com/v1/audio-analysis/5pZmKhBISjmTWzjsp1uMR0,119800,4
Little Talks,Of Monsters and Men,2ihCaVdNZmnHZWt0fvAM7B,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,audio_features,2ihCaVdNZmnHZWt0fvAM7B,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/tracks/2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/audio-analysis/2ihCaVdNZmnHZWt0fvAM7B,266600,4
Eyes Without A Face,Billy Idol,0pUVeEgZuNyFzIMKp67RbS,0.391,0.815,9,-6.197,1,0.0518,0.0177,0.00226,0.276,0.647,84.383,audio_features,0pUVeEgZuNyFzIMKp67RbS,spotify:track:0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/tracks/0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/audio-analysis/0pUVeEgZuNyFzIMKp67RbS,299240,4
Image of a Girl,The Safaris,4zDMYgQNXUQzuzVJBCDUb6,0.478,0.349,2,-8.826,1,0.0249,0.794,0.0,0.072,0.474,93.485,audio_features,4zDMYgQNXUQzuzVJBCDUb6,spotify:track:4zDMYgQNXUQzuzVJBCDUb6,https://api.spotify.com/v1/tracks/4zDMYgQNXUQzuzVJBCDUb6,https://api.spotify.com/v1/audio-analysis/4zDMYgQNXUQzuzVJBCDUb6,159240,3
Sock It to Me Baby,Mitch Ryder,41oxaapeVpNGNI6B5Mvoml,0.562,0.677,2,-11.334,0,0.045,0.138,1.65e-05,0.95,0.919,145.449,audio_features,41oxaapeVpNGNI6B5Mvoml,spotify:track:41oxaapeVpNGNI6B5Mvoml,https://api.spotify.com/v1/tracks/41oxaapeVpNGNI6B5Mvoml,https://api.spotify.com/v1/audio-analysis/41oxaapeVpNGNI6B5Mvoml,192103,4
Sock It to Me Baby,The Detroit Wheels,41oxaapeVpNGNI6B5Mvoml,0.562,0.677,2,-11.334,0,0.045,0.138,1.65e-05,0.95,0.919,145.449,audio_features,41oxaapeVpNGNI6B5Mvoml,spotify:track:41oxaapeVpNGNI6B5Mvoml,https://api.spotify.com/v1/tracks/41oxaapeVpNGNI6B5Mvoml,https://api.spotify.com/v1/audio-analysis/41oxaapeVpNGNI6B5Mvoml,192103,4
Rockin' Chair,Gwen McCrae,7Fv1ofVT92zx0XNJEEmmRW,0.592,0.785,9,-5.914,0,0.0419,0.208,0.00101,0.0146,0.664,90.884,audio_features,7Fv1ofVT92zx0XNJEEmmRW,spotify:track:7Fv1ofVT92zx0XNJEEmmRW,https://api.spotify.com/v1/tracks/7Fv1ofVT92zx0XNJEEmmRW,https://api.spotify.com/v1/audio-analysis/7Fv1ofVT92zx0XNJEEmmRW,204800,4
De Vlieger,Koos Alberts,77DQjmCodIxK5eyrXnXGfJ,0.518,0.419,9,-12.141,1,0.0275,0.586,0.0,0.141,0.253,99.312,audio_features,77DQjmCodIxK5eyrXnXGfJ,spotify:track:77DQjmCodIxK5eyrXnXGfJ,https://api.spotify.com/v1/tracks/77DQjmCodIxK5eyrXnXGfJ,https://api.spotify.com/v1/audio-analysis/77DQjmCodIxK5eyrXnXGfJ,232133,3
Kon-Tiki,The Shadows,1mQe8ZuI9luAvzp3S0KQSA,0.561,0.616,9,-6.522,1,0.0347,0.483,0.869,0.22,0.686,137.045,audio_features,1mQe8ZuI9luAvzp3S0KQSA,spotify:track:1mQe8ZuI9luAvzp3S0KQSA,https://api.spotify.com/v1/tracks/1mQe8ZuI9luAvzp3S0KQSA,https://api.spotify.com/v1/audio-analysis/1mQe8ZuI9luAvzp3S0KQSA,115227,4
Vacation,Connie Francis,3zmZYAHzV6hz9XHrDB1phU,0.606,0.712,9,-7.298,0,0.0413,0.744,2.6e-06,0.903,0.923,143.523,audio_features,3zmZYAHzV6hz9XHrDB1phU,spotify:track:3zmZYAHzV6hz9XHrDB1phU,https://api.spotify.com/v1/tracks/3zmZYAHzV6hz9XHrDB1phU,https://api.spotify.com/v1/audio-analysis/3zmZYAHzV6hz9XHrDB1phU,142373,4
Forget Him - Bonus Track,Bobby Rydell,2cBcDL88A6c5IoFWceo7C7,0.512,0.536,3,-4.787,1,0.0278,0.503,0.0,0.314,0.675,77.935,audio_features,2cBcDL88A6c5IoFWceo7C7,spotify:track:2cBcDL88A6c5IoFWceo7C7,https://api.spotify.com/v1/tracks/2cBcDL88A6c5IoFWceo7C7,https://api.spotify.com/v1/audio-analysis/2cBcDL88A6c5IoFWceo7C7,128280,4
Everybody's Gonna Be Happy,The Kinks,1nQNyJ6Ql6spjnAJLDR3hW,0.457,0.953,5,-5.662,1,0.128,0.0676,0.0,0.0708,0.714,93.364,audio_features,1nQNyJ6Ql6spjnAJLDR3hW,spotify:track:1nQNyJ6Ql6spjnAJLDR3hW,https://api.spotify.com/v1/tracks/1nQNyJ6Ql6spjnAJLDR3hW,https://api.spotify.com/v1/audio-analysis/1nQNyJ6Ql6spjnAJLDR3hW,135827,4
This Diamond Ring,Gary Lewis & The Playboys,44zDLad2CZrhWg2lg9nfuy,0.645,0.649,10,-8.345,0,0.031,0.253,0.0,0.107,0.567,133.652,audio_features,44zDLad2CZrhWg2lg9nfuy,spotify:track:44zDLad2CZrhWg2lg9nfuy,https://api.spotify.com/v1/tracks/44zDLad2CZrhWg2lg9nfuy,https://api.spotify.com/v1/audio-analysis/44zDLad2CZrhWg2lg9nfuy,132400,4
Take Good Care Of My Baby - 1990 Remastered,Bobby Vee,1MR7XamWS0XH6vZxeeRdE0,0.491,0.431,1,-12.257,1,0.0609,0.698,0.0,0.124,0.661,82.445,audio_features,1MR7XamWS0XH6vZxeeRdE0,spotify:track:1MR7XamWS0XH6vZxeeRdE0,https://api.spotify.com/v1/tracks/1MR7XamWS0XH6vZxeeRdE0,https://api.spotify.com/v1/audio-analysis/1MR7XamWS0XH6vZxeeRdE0,150867,4
5: 15,The Who,3Mx5VUq6oHkDWfoKRKZW92,0.449,0.843,0,-11.577,1,0.0522,0.0162,0.255,0.156,0.521,125.827,audio_features,3Mx5VUq6oHkDWfoKRKZW92,spotify:track:3Mx5VUq6oHkDWfoKRKZW92,https://api.spotify.com/v1/tracks/3Mx5VUq6oHkDWfoKRKZW92,https://api.spotify.com/v1/audio-analysis/3Mx5VUq6oHkDWfoKRKZW92,293009,4
Cry Like a Baby,The Box Tops,6e5dOtgCiKkITJxtWSuLBE,0.666,0.465,2,-11.785,1,0.0307,0.344,4.82e-06,0.497,0.771,132.808,audio_features,6e5dOtgCiKkITJxtWSuLBE,spotify:track:6e5dOtgCiKkITJxtWSuLBE,https://api.spotify.com/v1/tracks/6e5dOtgCiKkITJxtWSuLBE,https://api.spotify.com/v1/audio-analysis/6e5dOtgCiKkITJxtWSuLBE,152400,4
Bad to Me,Billy J. Kramer,6N4l8kzKkG6BunFlg28EFX,0.644,0.58,2,-7.744,1,0.0515,0.673,0.0,0.0975,0.788,127.2,audio_features,6N4l8kzKkG6BunFlg28EFX,spotify:track:6N4l8kzKkG6BunFlg28EFX,https://api.spotify.com/v1/tracks/6N4l8kzKkG6BunFlg28EFX,https://api.spotify.com/v1/audio-analysis/6N4l8kzKkG6BunFlg28EFX,141173,4
Bad to Me,The Dakotas,6N4l8kzKkG6BunFlg28EFX,0.644,0.58,2,-7.744,1,0.0515,0.673,0.0,0.0975,0.788,127.2,audio_features,6N4l8kzKkG6BunFlg28EFX,spotify:track:6N4l8kzKkG6BunFlg28EFX,https://api.spotify.com/v1/tracks/6N4l8kzKkG6BunFlg28EFX,https://api.spotify.com/v1/audio-analysis/6N4l8kzKkG6BunFlg28EFX,141173,4
El Paso,Marty Robbins,4f8hBeMXMvssn6HtFAtblo,0.654,0.452,2,-9.709,1,0.03,0.835,2.89e-05,0.16,0.691,106.662,audio_features,4f8hBeMXMvssn6HtFAtblo,spotify:track:4f8hBeMXMvssn6HtFAtblo,https://api.spotify.com/v1/tracks/4f8hBeMXMvssn6HtFAtblo,https://api.spotify.com/v1/audio-analysis/4f8hBeMXMvssn6HtFAtblo,259307,3
Wrapped Around Your Finger - Remastered 2003,The Police,400ZJAUFuEuIGXhr7ie4xf,0.747,0.448,9,-11.522,0,0.0345,0.0904,0.000185,0.0631,0.608,127.689,audio_features,400ZJAUFuEuIGXhr7ie4xf,spotify:track:400ZJAUFuEuIGXhr7ie4xf,https://api.spotify.com/v1/tracks/400ZJAUFuEuIGXhr7ie4xf,https://api.spotify.com/v1/audio-analysis/400ZJAUFuEuIGXhr7ie4xf,313707,4
I Will Follow Him,Peggy March,3GQETOg4ZXyQ1jEFqfMoac,0.638,0.44,0,-10.892,1,0.0348,0.722,0.0,0.515,0.904,125.495,audio_features,3GQETOg4ZXyQ1jEFqfMoac,spotify:track:3GQETOg4ZXyQ1jEFqfMoac,https://api.spotify.com/v1/tracks/3GQETOg4ZXyQ1jEFqfMoac,https://api.spotify.com/v1/audio-analysis/3GQETOg4ZXyQ1jEFqfMoac,148160,4
It's My Party - Single Version,Lesley Gore,2voXPSUSLrIa8tA0yJDotz,0.679,0.673,9,-6.955,1,0.0576,0.244,0.0,0.0527,0.955,128.97,audio_features,2voXPSUSLrIa8tA0yJDotz,spotify:track:2voXPSUSLrIa8tA0yJDotz,https://api.spotify.com/v1/tracks/2voXPSUSLrIa8tA0yJDotz,https://api.spotify.com/v1/audio-analysis/2voXPSUSLrIa8tA0yJDotz,136720,4
King Midas in Reverse,The Hollies,26LvQCtOgXFIykfe4VfydP,0.554,0.453,0,-9.893,1,0.0255,0.25,0.0,0.154,0.751,98.27,audio_features,26LvQCtOgXFIykfe4VfydP,spotify:track:26LvQCtOgXFIykfe4VfydP,https://api.spotify.com/v1/tracks/26LvQCtOgXFIykfe4VfydP,https://api.spotify.com/v1/audio-analysis/26LvQCtOgXFIykfe4VfydP,182293,4
Tangled up in Blue,Bob Dylan,6fuUldGZAvAYG54LqqyfU7,0.426,0.749,9,-9.848,1,0.0425,0.324,0.0,0.115,0.535,99.97,audio_features,6fuUldGZAvAYG54LqqyfU7,spotify:track:6fuUldGZAvAYG54LqqyfU7,https://api.spotify.com/v1/tracks/6fuUldGZAvAYG54LqqyfU7,https://api.spotify.com/v1/audio-analysis/6fuUldGZAvAYG54LqqyfU7,341080,4
What's Up?,4 Non Blondes,0jWgAnTrNZmOGmqgvHhZEm,0.565,0.564,2,-10.044,1,0.0292,0.161,0.0,0.114,0.454,134.355,audio_features,0jWgAnTrNZmOGmqgvHhZEm,spotify:track:0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/tracks/0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/audio-analysis/0jWgAnTrNZmOGmqgvHhZEm,295533,4
Blue Moon,The Ventures,2ePrM0MLXTk8pTmKcKRFeJ,0.651,0.526,3,-10.216,0,0.0471,0.847,0.649,0.0916,0.921,148.558,audio_features,2ePrM0MLXTk8pTmKcKRFeJ,spotify:track:2ePrM0MLXTk8pTmKcKRFeJ,https://api.spotify.com/v1/tracks/2ePrM0MLXTk8pTmKcKRFeJ,https://api.spotify.com/v1/audio-analysis/2ePrM0MLXTk8pTmKcKRFeJ,134987,4
Silhouettes,Herman's Hermits,2CflQB9bUe6CqUOSapBw3h,0.561,0.716,2,-6.445,1,0.0366,0.619,0.0,0.404,0.906,113.802,audio_features,2CflQB9bUe6CqUOSapBw3h,spotify:track:2CflQB9bUe6CqUOSapBw3h,https://api.spotify.com/v1/tracks/2CflQB9bUe6CqUOSapBw3h,https://api.spotify.com/v1/audio-analysis/2CflQB9bUe6CqUOSapBw3h,119400,4
Relax,Frankie Goes To Hollywood,2K22nUTdyr48JDwI5t906t,0.676,0.695,11,-13.395,0,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,audio_features,2K22nUTdyr48JDwI5t906t,spotify:track:2K22nUTdyr48JDwI5t906t,https://api.spotify.com/v1/tracks/2K22nUTdyr48JDwI5t906t,https://api.spotify.com/v1/audio-analysis/2K22nUTdyr48JDwI5t906t,236800,4
Cover Girl,New Kids On The Block,2ClgU5UrQh74mRKusY4Mts,0.737,0.911,1,-6.562,1,0.0332,0.086,0.000434,0.118,0.969,120.137,audio_features,2ClgU5UrQh74mRKusY4Mts,spotify:track:2ClgU5UrQh74mRKusY4Mts,https://api.spotify.com/v1/tracks/2ClgU5UrQh74mRKusY4Mts,https://api.spotify.com/v1/audio-analysis/2ClgU5UrQh74mRKusY4Mts,247827,4
